timestamp(ms),wx,wy,wz,ax,ay,az,temperature
1841196,-173.9634,16.5854,137.0732,0.6516,0.4126,0.7898,42.2
1841206,-171.0976,27.4390,142.5610,0.2114,0.3357,0.5022,42.2
1841216,-166.8902,35.3659,151.0366,0.5320,0.0105,0.3245,42.2
1841226,-160.4268,42.2561,155.1829,0.3999,-0.3491,0.3813,42.2
1841236,-151.3415,50.3049,163.5976,0.3445,-0.4382,0.3433,42.2
1841246,-143.2927,52.5000,167.1342,0.0657,-0.4983,0.2295,42.2
1841256,-138.1707,52.9268,165.1219,0.0139,-0.2983,0.1936,42.2
1841266,-133.7805,53.1098,160.3049,-0.0344,-0.1721,0.0583,42.2
1841276,-130.3659,52.8659,157.1342,-0.0044,-0.1887,0.0334,42.2
1841286,-126.8902,54.3902,154.2683,0.0439,-0.1643,0.0388,42.2
1841296,-123.9024,54.2073,153.6585,0.0679,-0.3123,0.1313,42.2
1841306,-118.4756,53.9024,152.6219,0.0225,-0.2424,0.1763,42.2
1841316,-112.0122,52.3781,145.1219,-0.1851,-0.4116,0.3076,42.2
1841326,-103.5976,48.2317,129.3293,-0.1587,-0.4734,0.3865,42.2
1841336,-95.0000,41.6463,107.7439,-0.4583,-0.6240,0.4414,42.2
1841346,-84.5732,33.1707,88.2317,-0.4785,-0.6975,0.5078,42.2
1841356,-74.5732,23.9634,70.0000,-0.3691,-0.8052,0.5762,42.2
1841366,-64.3293,15.1220,49.3293,-0.2451,-0.6565,0.5056,42.3
1841376,-56.4024,5.4268,29.6951,-0.3318,-0.6450,0.4924,42.1
1841386,-49.3902,-3.6585,13.7195,-0.2839,-0.5486,0.3181,42.3
1841396,-45.3049,-10.4268,6.1585,-0.1553,-0.3123,0.2573,42.2
1841406,-43.2317,-15.3659,0.3659,0.0181,-0.2878,0.1592,42.2
1841416,-43.6585,-19.0854,-2.6829,-0.0164,-0.2922,0.1179,42.2
1841426,-43.4146,-23.4146,-6.5244,-0.1838,-0.3464,0.1763,42.2
1841436,-41.5854,-28.2927,-10.4878,-0.1284,-0.3823,0.2483,42.2
1841446,-37.3780,-34.5732,-20.0610,-0.0781,-0.6233,0.2725,42.2
1841456,-30.4268,-41.5854,-29.6341,-0.0293,-0.7427,0.4375,42.3
1841466,-23.0488,-44.8171,-23.4146,0.1455,-0.6707,0.4109,42.2
1841476,-15.2439,-44.4512,-5.6098,0.3533,-0.7292,0.4399,42.2
1841486,-8.1098,-44.5122,8.7805,0.3213,-0.5027,0.3997,42.3
1841496,-2.3780,-43.9634,22.2561,0.2319,-0.6213,0.3835,42.3
1841506,2.5610,-43.1707,37.5000,0.4424,-0.7258,0.4187,42.3
1841516,6.4024,-40.9146,53.1098,0.2571,-0.6990,0.5295,42.2
1841526,10.0000,-39.4512,66.2805,0.2366,-0.5803,0.4990,42.2
1841536,11.1585,-38.1707,77.8049,0.2930,-0.4348,0.4072,42.2
1841546,11.4024,-35.5488,85.6707,0.3269,-0.4263,0.4143,42.2
1841556,11.5854,-32.1951,94.7561,0.4043,-0.3740,0.3533,42.2
1841566,11.0366,-29.7561,101.3415,0.3289,-0.2598,0.2576,42.2
1841576,8.9634,-28.7805,105.3659,0.2566,-0.2251,0.0688,42.1
1841586,5.3049,-30.0000,106.0976,0.1606,-0.1558,0.0759,42.1
1841596,1.8902,-31.0976,107.9268,0.2100,-0.2109,0.0376,42.2
1841606,0.6098,-30.0610,111.7073,0.4797,-0.4001,0.2532,42.2
1841616,0.0610,-26.5244,119.0854,0.5220,-0.4285,0.3772,42.2
1841626,0.0610,-22.6829,126.6463,0.4700,-0.4199,0.2986,42.2
1841636,0.2439,-18.7805,133.5976,0.5369,-0.4226,0.3274,42.2
1841646,0.8537,-15.1829,138.9634,0.3926,-0.3115,0.2390,42.2
1841656,-0.6098,-12.6829,146.7073,0.4297,-0.3352,0.1992,42.2
1841666,-1.6463,-10.3659,151.7073,0.2881,-0.3064,0.1941,42.2
1841676,-2.1951,-8.2927,157.1342,0.4702,-0.4397,0.1340,42.2
1841686,-1.7683,-4.7561,163.8415,0.2598,-0.4758,0.2563,42.2
1841696,-1.8293,-1.7683,172.3171,0.4163,-0.4639,0.1924,42.2
1841706,-1.5854,0.8537,179.5122,0.4219,-0.3904,0.1787,42.2
1841716,-0.4878,4.3293,187.7439,0.4172,-0.4292,0.2256,42.2
1841726,2.7439,7.6220,197.1342,0.4546,-0.5706,0.2651,42.2
1841736,6.3415,11.0366,210.3659,0.4314,-0.6692,0.2678,42.2
1841746,10.0610,13.8415,222.7439,0.4119,-0.6638,0.2598,42.2
1841756,13.5976,16.4024,235.3659,0.3958,-0.6172,0.2622,42.2
1841766,17.3780,18.0488,247.3781,0.3435,-0.5928,0.1855,42.2
1841776,19.2073,18.4146,258.7805,0.2839,-0.6199,0.1135,42.2
1841786,21.7683,19.0244,270.1829,0.3184,-0.5381,0.1438,42.2
1841796,24.7561,19.4512,282.0732,0.3518,-0.6787,0.1216,42.3
1841806,28.9634,19.9390,295.3049,0.1787,-0.6504,0.1838,42.2
1841816,33.2927,20.7927,309.6342,0.2876,-0.6243,0.1978,42.2
1841826,36.1585,21.2805,322.7439,0.2844,-0.5481,0.1670,42.2
1841836,39.6341,22.0122,334.4512,0.1848,-0.5359,0.1733,42.2
1841846,43.3537,22.0122,345.4268,0.1741,-0.6143,0.1567,42.3
1841856,47.9268,22.5000,357.9878,0.1938,-0.6130,0.2241,42.2
1841866,52.1341,23.4146,371.1585,0.1716,-0.6951,0.2754,42.2
1841876,58.4756,25.0000,386.2805,0.2229,-0.7825,0.2417,42.2
1841886,66.8293,27.3780,402.8659,0.1931,-0.7986,0.2397,42.2
1841896,76.0366,29.7561,416.6464,0.0867,-0.6541,0.2458,42.2
1841906,83.1098,30.8537,424.7561,0.0247,-0.6938,0.2480,42.2
1841916,89.0244,29.1463,423.0488,-0.1206,-0.3884,0.1628,42.2
1841926,93.4146,25.7927,412.1951,-0.1985,-0.4124,0.1172,42.2
1841936,98.5366,22.3780,401.5854,-0.4077,-0.3286,0.1470,42.3
1841946,102.9878,17.2561,388.2317,-0.2791,-0.4736,0.1470,42.2
1841956,107.9878,11.8902,375.9756,-0.2708,-0.4021,0.1377,42.2
1841966,112.0122,7.2561,362.6219,-0.3879,-0.3171,0.0862,42.2
1841976,114.2683,3.4756,356.3415,-0.3049,-0.1704,-0.0110,42.2
1841986,113.9024,0.2439,353.4146,-0.1497,-0.0422,0.0046,42.3
1841996,114.8171,-4.2073,349.1464,-0.1719,-0.1755,-0.0125,42.2
1842006,116.4634,-8.8415,341.0976,-0.3342,-0.0706,0.0867,42.2
1842016,120.2439,-15.0610,333.5976,-0.3840,-0.0630,0.1223,42.2
1842026,122.2561,-23.2927,326.7683,-0.5110,-0.1313,0.2766,42.2
1842036,124.2073,-32.0732,322.5000,-0.3901,-0.0581,0.2212,42.2
1842046,123.7805,-39.0244,321.0976,-0.2554,-0.0549,0.0876,42.2
1842056,124.5732,-44.3293,323.4756,-0.2874,0.0564,0.0527,42.1
1842066,123.9634,-50.2439,324.0244,-0.2542,0.1416,0.1184,42.3
1842076,124.3293,-57.1341,325.6098,-0.3032,0.1130,0.2139,42.2
1842086,125.0000,-63.7805,326.0366,-0.2131,0.3101,0.1323,42.2
1842096,124.8781,-69.2073,328.5976,-0.1409,0.1814,0.0264,42.3
1842106,124.3902,-73.6585,329.3293,0.0510,0.3621,0.1047,42.3
1842116,123.9634,-75.6707,327.8049,0.1616,0.2517,0.2659,42.3
1842126,122.4390,-77.0732,326.4024,0.0518,0.4766,0.4629,42.2
1842136,118.4146,-76.8902,318.7805,0.3037,0.7747,0.4165,42.3
1842146,111.9512,-78.2317,312.0122,0.1455,0.6611,0.3164,42.3
1842156,108.7195,-80.0000,305.5488,0.1018,0.6526,0.0986,42.3
1842166,105.5488,-82.3171,299.2683,-0.0789,0.5486,0.1414,42.2
1842176,100.1829,-84.6951,297.0122,0.1221,0.8916,0.4663,42.2
1842186,87.3781,-86.0366,292.9878,0.1531,1.1780,0.8430,42.3
1842196,78.7195,-85.7927,284.4512,0.1741,0.7451,0.2913,42.3
1842206,75.7927,-85.7927,283.1707,0.0996,0.4783,0.0835,42.3
1842216,75.9756,-87.8659,285.8537,0.1726,0.2900,-0.0554,42.3
1842226,74.6951,-90.3659,291.4024,0.1560,0.3428,0.0664,42.3
1842236,73.4756,-93.0488,295.6098,0.1887,0.4158,-0.0168,42.2
1842246,71.8293,-95.4878,295.0000,0.2976,0.4702,-0.0110,42.2
1842256,70.3049,-97.0732,293.5976,0.3870,0.3809,0.0713,42.2
1842266,65.4878,-96.8293,293.4146,0.7036,0.5227,0.1187,42.2
1842276,60.6098,-93.7195,286.8903,0.7778,0.5676,0.1953,42.3
1842286,55.8537,-90.1220,276.3415,0.9014,0.5781,0.2156,42.2
1842296,53.1707,-87.7439,268.8415,0.8203,0.7095,0.1497,42.2
1842306,50.5488,-86.7683,263.3537,0.6917,0.4338,0.0835,42.2
1842316,49.0244,-85.9756,257.8658,0.6882,0.2859,0.1394,42.2
1842326,47.3171,-85.9146,251.4025,0.8157,0.3230,0.0962,42.2
1842336,45.8537,-83.7195,242.9268,0.8901,0.3533,0.1873,42.2
1842346,44.2073,-79.7561,235.7927,0.9226,0.4338,0.2664,42.2
1842356,42.3171,-74.6341,230.8537,0.9873,0.4771,0.2046,42.2
1842366,41.6463,-70.0610,224.8171,1.0249,0.3755,0.2068,42.3
1842376,42.2561,-64.9390,217.3781,0.9670,0.2739,0.1636,42.2
1842386,43.2927,-60.1829,212.7439,0.9661,0.2646,0.1594,42.2
1842396,43.9634,-57.6829,208.4146,0.9209,0.1428,0.0972,42.2
1842406,45.5488,-52.7439,204.5732,1.0544,0.2253,0.1887,42.2
1842416,47.3171,-48.2927,202.1951,1.1272,0.2742,0.1228,42.2
1842426,49.2073,-44.6341,202.0122,0.8809,0.4392,0.1423,42.2
1842436,49.1463,-41.2195,203.5976,0.7949,0.3347,0.1318,42.2
1842446,50.3659,-37.3171,205.0000,0.8149,0.2214,0.1687,42.2
1842456,52.1341,-33.2317,209.2073,1.1240,0.2271,0.1309,42.2
1842466,52.5000,-23.7195,215.1220,1.4902,0.5027,0.2397,42.2
1842476,49.1463,-7.8049,217.1342,1.7285,0.6758,0.3564,42.2
1842486,46.6463,6.0366,219.7561,1.2180,0.3809,0.2778,42.2
1842496,45.4878,15.0000,225.9146,1.3547,0.4539,0.2188,42.2
1842506,43.4756,25.4268,233.3537,1.2751,0.5007,0.2212,42.3
1842516,41.0976,34.2073,239.2073,1.4075,0.2173,0.1960,42.2
1842526,40.7317,43.6585,246.4025,1.1401,0.2339,0.1934,42.2
1842536,41.4024,52.1341,258.9024,1.4521,0.2883,0.1252,42.2
1842546,42.9268,61.6463,274.6342,1.1851,0.3381,0.1277,42.2
1842556,44.6341,67.4390,288.6585,0.8379,-0.0105,0.0842,42.2
1842566,47.1341,67.8049,301.7073,0.9219,0.0166,0.0371,42.2
1842576,49.6341,68.2927,312.9268,0.9072,0.1406,0.0720,42.3
1842586,52.0732,68.2317,328.2927,0.4995,0.1279,0.0090,42.2
1842596,53.7805,65.9756,340.0610,0.7048,-0.0115,-0.0217,42.2
1842606,57.3171,65.3659,344.0244,0.9695,-0.2383,0.1121,42.2
1842616,60.6707,67.1951,347.1342,0.9822,-0.1597,0.1853,42.3
1842626,64.2683,68.7195,350.7317,0.8196,-0.2397,0.1902,42.3
1842636,65.4268,68.5366,346.5854,0.9033,-0.1907,0.2412,42.2
1842646,65.7927,71.2195,336.9512,1.1824,0.0659,0.3701,42.3
1842656,64.0244,77.6220,320.6707,1.1335,0.3184,0.8254,42.2
1842666,58.2317,97.3171,303.0488,1.8711,-0.2539,1.8088,42.2
1842676,52.0732,123.4146,282.0122,2.1091,-0.1221,1.6863,42.2
1842686,49.6951,169.6951,260.3049,4.9001,-0.2910,3.5603,42.2
1842696,63.3537,240.9146,260.3658,6.4102,-1.1672,3.7058,42.2
1842706,95.6707,309.7561,302.2561,4.6970,-1.6797,3.5652,42.1
1842716,149.8781,369.8781,368.5366,6.2605,-4.0605,4.3030,42.3
1842726,238.5366,402.2561,388.9634,-1.3921,-4.4939,5.6702,42.2
1842736,322.5000,386.6464,368.9024,0.5002,-4.2417,4.5017,42.3
1842746,397.3781,373.5366,384.8781,-0.4844,-2.5232,3.8447,42.2
1842756,455.7317,360.8537,406.8293,2.5510,-1.9070,2.3745,42.3
1842766,510.7317,324.2683,413.1098,-1.0791,-4.5376,3.1794,42.3
1842776,544.6342,267.8659,384.3903,-3.8479,-2.2808,2.5715,42.2
1842786,567.8049,189.8781,383.2927,-3.6382,-1.6191,2.5354,42.3
1842796,566.0976,97.1951,383.9634,-3.7869,0.7446,3.8435,42.2
1842806,547.2561,22.9268,391.5244,-0.3257,0.3799,3.0547,42.3
1842817,514.5732,-32.1951,399.1464,-1.5369,1.3574,4.0178,42.2
1842826,492.5610,-70.9146,394.8171,-1.4546,1.0610,3.6846,42.2
1842836,451.0366,-121.0366,420.4878,-0.5537,2.6038,3.2244,42.3
1842846,386.5244,-175.5488,468.4146,-0.8650,3.7249,2.7769,42.3
1842856,301.9512,-201.5244,444.3903,0.1890,4.3108,2.6094,42.2
1842866,225.6707,-193.2927,358.4756,2.3093,4.1252,2.1172,42.3
1842876,170.2439,-168.7195,286.3415,4.0588,4.0095,2.1641,42.2
1842886,131.5244,-130.0610,225.6707,4.0725,2.8708,2.3484,42.2
1842896,103.5366,-85.6098,178.7195,2.1506,1.3081,2.0518,42.2
1842906,90.1220,-43.9634,150.1219,2.6951,0.7422,1.6592,42.3
1842916,83.2317,-9.8780,126.2805,3.1829,0.4753,1.6650,42.3
1842926,81.5244,20.7317,121.0366,2.8840,0.3330,1.3423,42.2
1842936,79.5122,42.1951,119.2683,1.0732,0.5767,1.1895,42.2
1842946,80.4268,64.8781,110.3049,1.2634,0.5610,1.3513,42.2
1842956,80.1829,88.3537,97.8049,1.7134,0.0405,1.6272,42.2
1842966,82.2561,111.2805,95.1829,1.6099,-0.2651,1.6943,42.2
1842976,82.8659,130.6098,99.3293,2.0193,0.4155,1.5801,42.2
1842986,82.2561,146.4024,97.0122,1.2754,0.4849,1.6028,42.2
1842996,80.5488,161.9512,87.9878,2.3301,0.6438,1.5879,42.2
1843006,80.7317,183.5976,78.2927,1.6077,0.8464,1.8772,42.2
1843016,82.3171,204.1463,74.9390,0.7632,0.1987,1.8516,42.2
1843026,85.3659,221.2195,74.7561,0.9321,0.2361,1.8789,42.2
1843036,87.4390,227.0122,76.0976,0.6116,0.2415,1.9729,42.2
1843046,88.0488,223.2317,72.8049,-0.1206,0.2747,1.6079,42.2
1843056,85.8537,210.4878,76.8293,-0.9668,0.5183,1.3403,42.2
1843066,81.5244,195.4878,93.1707,-1.0237,0.8052,0.9575,42.2
1843076,72.5610,176.1585,119.5122,-0.9670,1.0298,0.9094,42.2
1843086,54.9390,151.7683,163.1707,-1.0583,1.7271,1.3428,42.3
1843096,29.2073,117.2561,223.9025,-0.6101,1.8252,1.7649,42.2
1843106,-5.4268,77.8659,288.8415,-2.4844,2.6389,2.5234,42.2
1843116,-43.3537,43.5366,348.1098,-2.1387,2.6975,2.4614,42.2
1843126,-82.8659,23.3537,383.6585,-1.0168,2.7961,2.3857,42.2
1843136,-116.4634,22.0732,385.1219,0.2593,2.4106,1.9375,42.2
1843146,-140.5488,37.1951,362.0732,0.4202,1.8875,1.5273,42.2
1843156,-161.4634,60.7927,325.3659,1.0266,1.5325,1.2700,42.2
1843166,-181.6463,91.7073,277.3781,1.4753,2.0403,1.4421,42.2
1843176,-207.8659,131.2805,219.8781,2.0959,2.4006,1.6006,42.2
1843186,-237.3171,177.3171,155.8537,2.2544,2.3794,1.5566,42.2
1843196,-264.7561,221.0976,98.0488,2.2134,1.9009,1.2202,42.2
1843206,-283.9024,256.8293,54.8781,1.7532,1.3481,0.9146,42.2
1843216,-295.8537,283.5366,29.2073,1.2043,0.8586,0.6829,42.2
1843226,-303.5366,304.2683,15.5488,0.9812,0.5425,0.7058,42.2
1843236,-308.4146,319.3903,9.1463,0.7754,0.2871,0.8716,42.2
1843246,-305.4878,323.5976,7.2561,0.4905,-0.2063,1.1184,42.2
1843256,-297.8049,315.3049,-0.8537,-0.1284,-0.2092,1.2800,42.2
1843266,-287.0732,299.5732,-16.4024,-1.6887,-0.6948,1.3845,42.2
1843276,-275.2439,280.5488,-35.5488,-1.0415,-1.2188,1.3547,42.3
1843286,-260.7927,264.5122,-49.5122,-0.0386,-1.6072,1.5337,42.2
1843296,-244.4512,253.6585,-57.6220,-0.3945,-1.1167,1.7727,42.3
1843306,-225.9146,245.4268,-67.8659,-0.8325,-1.3464,1.9194,42.3
1843316,-202.4390,229.5122,-90.9756,-0.6350,-1.8953,2.0120,42.2
1843326,-172.9268,210.7927,-124.1463,-0.7595,-2.0791,2.0583,42.3
1843336,-142.4390,189.3902,-170.6707,-1.2253,-2.1582,1.9421,42.3
1843346,-111.3415,164.1463,-233.9634,-1.4246,-2.2859,1.8303,42.2
1843356,-82.6829,136.9512,-304.5122,-1.5269,-2.1021,1.6909,42.2
1843366,-55.7317,113.0488,-369.3293,-1.1096,-2.0947,1.5103,42.2
1843376,-32.5610,98.4756,-410.7927,-0.3662,-1.5911,1.3228,42.1
1843386,-10.9146,87.8049,-443.5976,-0.4634,-1.9175,1.2327,42.2
1843396,7.2561,81.0976,-463.4146,-0.1094,-1.5901,1.2241,42.3
1843406,22.6829,80.2439,-462.7439,-0.5200,-1.5735,1.2563,42.2
1843416,35.3049,77.3171,-474.0854,-0.3816,-1.8628,1.4656,42.2
1843426,47.0732,79.5732,-481.2805,0.7136,-0.8350,1.1531,42.2
1843436,50.5488,84.3902,-478.1098,-0.4185,-0.7751,1.2363,42.2
1843446,55.0000,82.4390,-484.4512,-1.3606,-0.6038,1.3821,42.2
1843456,57.0732,75.7317,-495.8537,0.1006,-0.5105,1.3311,42.2
1843466,55.6098,72.4390,-502.6219,-0.9143,1.0273,1.2800,42.2
1843476,52.5610,76.7683,-506.9512,0.4419,0.2307,0.7078,42.2
1843486,47.0732,79.0244,-513.4147,0.4163,0.2659,0.7832,42.2
1843496,43.0488,81.4024,-513.4756,0.4448,-0.5581,0.7290,42.2
1843506,38.2317,82.2561,-514.6951,0.1042,-0.2429,0.8914,42.2
1843516,33.2927,80.8537,-519.7561,-0.4167,-0.4014,1.0527,42.2
1843526,30.0610,75.2439,-527.1342,-0.2720,-0.3586,1.0605,42.2
1843536,28.6585,65.6098,-536.5244,-0.4570,-0.4172,1.1221,42.2
1843546,29.5732,54.4512,-546.0976,-0.7700,-0.3706,1.1777,42.2
1843556,35.0000,40.7927,-563.5976,-1.2009,-0.8286,1.6436,42.2
1843566,45.1220,27.9268,-581.6464,-0.9893,-1.0227,1.4492,42.2
1843576,58.0488,19.2683,-594.7561,-0.2925,-0.9465,1.5256,42.2
1843586,70.5488,17.6220,-600.0000,-0.1399,-0.8145,1.3115,42.2
1843596,80.7317,23.7805,-596.9512,0.1812,-0.7114,1.0552,42.2
1843606,85.3659,34.0854,-588.4147,0.3364,-0.2607,0.8499,42.2
1843616,87.6220,47.0732,-580.0000,0.6008,-0.2744,0.8589,42.3
1843626,87.5610,60.7927,-573.1097,0.5425,-0.1880,0.9370,42.2
1843636,83.3537,73.4146,-571.5854,0.4226,-0.0342,0.8655,42.3
1843646,75.7927,83.7805,-569.9390,0.3186,0.0715,0.8276,42.2
1843656,65.9756,92.7439,-570.7318,0.3677,0.1704,0.7505,42.2
1843666,53.4756,99.3902,-572.8049,0.2119,0.3027,0.6956,42.2
1843676,39.3293,101.7683,-575.7318,0.0596,0.3987,0.6541,42.3
1843686,22.5610,101.1585,-571.8903,0.0034,0.5166,0.6375,42.2
1843696,5.0000,98.1098,-563.4147,-0.0671,0.6477,0.6284,42.1
1843706,-14.3902,91.5854,-546.7683,-0.2249,0.8655,0.6819,42.2
1843716,-36.4024,79.9390,-522.0122,-0.4917,1.1064,0.7966,42.2
1843726,-61.8902,60.9146,-481.5854,-0.7483,1.4023,0.8630,42.2
1843736,-88.5366,37.5610,-432.8659,-0.9634,1.5840,0.9343,42.2
1843746,-113.7805,10.9756,-383.1707,-1.0405,1.4570,0.8687,42.3
1843756,-134.4512,-15.3659,-342.2561,-0.9458,1.2417,0.6897,42.1
1843766,-149.5732,-40.9756,-306.8293,-0.8059,1.0066,0.5574,42.2
1843776,-160.0610,-65.1220,-277.6829,-0.8208,0.8391,0.4976,42.2
1843786,-166.8902,-88.4146,-253.7195,-0.8579,0.7292,0.4939,42.3
1843796,-171.6463,-111.3415,-236.2805,-0.8921,0.5837,0.4900,42.2
1843806,-174.3293,-134.9390,-220.2439,-0.8313,0.5332,0.4690,42.2
1843816,-174.8781,-157.6829,-207.3781,-0.8354,0.4487,0.4377,42.2
1843826,-173.7195,-178.7805,-196.8293,-0.8054,0.3616,0.4207,42.2
1843836,-171.2195,-198.5366,-190.4878,-0.7300,0.2986,0.3811,42.2
1843846,-168.2317,-216.8902,-184.2073,-0.6228,0.3049,0.3513,42.2
1843856,-164.2683,-233.1098,-178.5976,-0.5232,0.3083,0.3350,42.2
1843866,-160.7927,-247.3781,-174.2683,-0.4451,0.3413,0.3665,42.2
1843876,-158.3537,-260.5488,-171.7073,-0.3545,0.4133,0.4204,42.3
1843886,-156.7683,-270.6098,-169.0854,-0.2139,0.4634,0.5256,42.2
1843896,-155.4268,-277.3171,-169.3902,0.0679,0.5298,0.6682,42.2
1843906,-153.5366,-278.2317,-174.2073,0.4399,0.5010,0.7981,42.2
1843916,-150.7927,-273.5976,-183.3537,0.7258,0.4436,0.8845,42.2
1843926,-147.5000,-264.8171,-191.0976,0.8892,0.3894,0.9819,42.2
1843936,-141.4024,-253.5366,-196.0976,1.0176,0.1995,1.0752,42.2
1843946,-133.0488,-239.6951,-196.2805,1.1536,-0.0090,1.1487,42.2
1843956,-121.9512,-224.0854,-192.7439,1.3152,-0.1636,1.2278,42.2
1843966,-111.4024,-207.1342,-185.3659,1.2815,-0.1643,1.2026,42.2
1843976,-101.4634,-190.8537,-178.5366,1.2017,-0.1367,1.0720,42.2
1843986,-93.1707,-175.4878,-173.5366,1.1362,0.0034,0.9634,42.2
1843996,-85.8537,-160.4878,-171.1585,1.1218,0.0513,0.8875,42.2
1844006,-81.6463,-145.7927,-170.7317,1.1003,0.1316,0.8572,42.2
1844016,-77.9268,-130.3049,-172.0122,1.2046,0.1531,0.8838,42.2
1844026,-75.8537,-113.3537,-174.9390,1.2146,0.2349,0.9250,42.2
1844036,-74.2683,-95.6707,-180.2439,1.2766,0.2620,0.9800,42.2
1844046,-74.8781,-77.7439,-185.4268,1.2781,0.3655,1.0349,42.2
1844056,-75.5488,-59.6341,-190.5488,1.2942,0.3887,1.0271,42.2
1844066,-75.9146,-42.0732,-195.0000,1.3118,0.1934,0.9998,42.2
1844076,-74.5122,-24.5732,-197.6220,1.2942,0.0535,1.0227,42.2
1844086,-73.5976,-7.8659,-197.1951,1.1377,0.0024,0.9607,42.2
1844096,-71.0976,7.6829,-195.6098,1.0581,-0.0286,0.9434,42.2
1844106,-68.5366,21.1585,-192.6829,0.9563,-0.1130,0.8782,42.2
1844116,-65.3659,32.9878,-189.3902,0.8918,-0.0994,0.8420,42.2
1844126,-63.7805,43.0488,-185.0610,0.6973,-0.0859,0.7954,42.2
1844136,-61.5854,52.0732,-180.9146,0.6343,-0.0857,0.7119,42.2
1844146,-60.0610,59.9390,-177.5610,0.5576,-0.0637,0.7139,42.2
1844156,-58.2317,67.0732,-175.4268,0.5107,-0.0818,0.6709,42.2
1844166,-58.4146,71.5854,-174.0854,0.4248,-0.0156,0.6318,42.2
1844176,-58.8415,75.2439,-173.5976,0.3398,-0.0071,0.6074,42.2
1844186,-59.3902,77.9268,-174.0854,0.2715,0.0183,0.5964,42.2
1844196,-59.6951,81.0366,-175.2439,0.3313,0.0071,0.5920,42.3
1844206,-61.2805,83.7195,-175.3049,0.3059,0.0159,0.6257,42.2
1844216,-61.1585,86.2805,-175.4268,0.3201,-0.1321,0.7224,42.2
1844226,-60.3049,88.1707,-175.3049,0.2744,-0.2061,0.7903,42.3
1844236,-57.1951,88.9024,-176.6463,0.0564,-0.2114,0.8376,42.2
1844246,-53.8415,87.3781,-178.0488,0.0466,-0.3445,0.8477,42.2
1844256,-48.6585,85.9756,-179.8781,-0.0220,-0.4036,0.8472,42.1
1844266,-42.6829,83.5976,-183.2927,-0.0227,-0.3301,0.7964,42.2
1844276,-35.9756,80.4878,-190.0000,-0.1135,-0.3645,0.7598,42.2
1844286,-31.2195,75.6098,-197.3171,-0.2688,-0.4077,0.6841,42.2
1844296,-26.2195,69.8171,-206.0976,-0.2917,-0.4019,0.6189,42.2
1844306,-21.9512,63.4146,-215.9756,-0.3354,-0.3240,0.5842,42.2
1844316,-17.1951,57.4390,-227.0122,-0.3821,-0.2385,0.5176,42.2
1844326,-14.2073,51.0366,-236.6463,-0.3403,-0.2153,0.4951,42.2
1844336,-10.5488,44.1463,-247.6220,-0.3887,-0.1799,0.5044,42.2
1844346,-6.4634,37.8049,-257.1342,-0.4414,-0.2410,0.4966,42.3
1844356,-2.1951,32.3780,-266.7683,-0.4182,-0.2981,0.5620,42.1
1844366,1.8293,25.0610,-276.0976,-0.5300,-0.2441,0.6602,42.2
1844376,6.5854,16.7683,-286.7683,-0.6487,-0.2278,0.7627,42.2
1844386,11.9512,8.1098,-295.6098,-0.5872,-0.2175,0.9077,42.2
1844396,18.3537,0.4268,-303.5976,-0.5686,-0.2485,1.0042,42.1
1844406,22.5000,-7.4390,-308.8415,-0.5891,-0.1384,1.0684,42.1
1844416,26.0976,-15.1829,-313.1098,-0.6045,-0.0930,1.0410,42.2
1844426,28.7195,-22.5610,-315.3049,-0.6047,0.0681,1.0449,42.2
1844436,31.1585,-29.8171,-316.5854,-0.5952,0.1304,1.0505,42.2
1844446,30.9756,-37.9268,-314.6342,-0.6282,0.2058,1.0237,42.2
1844456,31.2195,-46.4024,-310.7317,-0.6204,0.2515,0.9463,42.3
1844466,31.3415,-54.9390,-306.0976,-0.6711,0.2456,0.9675,42.2
1844476,32.6220,-62.1341,-302.9268,-0.6211,0.2104,0.9238,42.2
1844486,33.5366,-68.0488,-299.7561,-0.4521,0.1663,0.8779,42.1
1844496,35.9146,-72.3171,-298.2927,-0.4226,0.1689,0.8716,42.3
1844506,38.5976,-74.8781,-297.5000,-0.3474,0.1064,0.8577,42.2
1844516,43.2927,-76.5854,-298.1707,-0.2993,0.0845,0.7971,42.2
1844526,47.2561,-77.1951,-299.5732,-0.2156,0.0413,0.7573,42.2
1844536,52.3171,-76.0366,-300.0610,-0.1384,0.0513,0.6826,42.2
1844546,57.2561,-73.2317,-299.8781,-0.0447,-0.0046,0.5906,42.2
1844556,62.9878,-68.7805,-299.9390,-0.0432,-0.0007,0.5916,42.2
1844566,67.3781,-64.0244,-300.4268,-0.0020,-0.0381,0.5388,42.2
1844576,71.7073,-58.7805,-300.0000,0.0159,-0.0044,0.5200,42.2
1844586,75.7927,-53.1707,-299.8171,-0.0239,0.0107,0.5576,42.2
1844596,80.1220,-47.7439,-300.4878,-0.0447,-0.0173,0.6353,42.2
1844606,82.6829,-43.5976,-302.3171,-0.1240,0.0417,0.6455,42.2
1844616,84.6341,-40.4878,-303.5366,-0.1890,0.0723,0.6833,42.2
1844626,85.6707,-37.6220,-305.0000,-0.2119,0.1260,0.7510,42.2
1844636,85.8537,-34.6951,-305.6098,-0.1831,0.1843,0.7864,42.2
1844646,84.0854,-31.5854,-306.8293,-0.1851,0.2117,0.8547,42.2
1844656,81.7683,-29.9390,-306.4024,-0.3003,0.2485,0.9333,42.2
